queue	key	label	source	source_id	hint
review-readiness	CHEBI:338412	(−)-anisomycin	CHEBI	PMID:16005213|PMID:22004851|PMID:23192275|PMID:23525555|PMID:23582782	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:76	(−)-annonaine	CHEBI	PMID:18305432|PMID:20826204|PMID:21361287|PMID:22101086	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:143911	(−)-antofine	CHEBI	PMID:12350151|PMID:12868894|PMID:17049857|PMID:20151387|PMID:21739223	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:15391	(−)-bisdechlorogeodin	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65553	(−)-calanolide B	CHEBI	PMID:10428899|PMID:11142630|PMID:15340243|PMID:9784162|PMID:9934455	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:421843	(−)-carbovir	CHEBI	PMID:15887959|PMID:17373782|PMID:18549801	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:15400	(−)-carvone	CHEBI	PMID:11380545	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:79391	(−)-chuangxinmycin	CHEBI	PMID:11558613|PMID:12372526|PMID:22500807|PMID:2800539|PMID:327539	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3887	(−)-coronaridine	CHEBI	PMID:11302794|PMID:12069962|PMID:1211783|PMID:14122038|PMID:17265301	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65684	(−)-cubebin	CHEBI	PMID:15467205|PMID:17053932|PMID:17236178|PMID:21385598|PMID:21941916	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68289	(−)-gynuraone	CHEBI	PMID:21244021	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66678	(−)-marinopyrrole A	CHEBI	PMID:18205372|PMID:19673475|PMID:21499535|PMID:21502631|PMID:22311987	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66679	(−)-marinopyrrole B	CHEBI	PMID:18205372|PMID:20405892	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68285	(−)-microdiplodiasolol	CHEBI	PMID:21244021	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68699	(−)-rotiorin	CHEBI	PMID:16792406	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:228235	(−)-trans-fustin	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:122	(−)-usnic acid	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:70507	(−)-vincadifformine	CHEBI	PMID:13900664|PMID:13935801|PMID:13943964|PMID:21043460|PMID:21753848	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:61699	(−)-α-gurjunene	CHEBI	PMID:10190971|PMID:19731610|PMID:23365607|PMID:24371539	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:301	(−)-α-phellandrene	CHEBI	PMID:16780354	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:132906	(−)-Τ-muurolol	CHEBI	PMID:18206367|PMID:19072130|PMID:22129092|PMID:22888533|PMID:23177818	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:141405	1,2,3-benzothiadiazole-7-carboxylic acid	CHEBI	PMID:11455656|PMID:21726155	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65736	1,2-dehydrogeissoschizoline	CHEBI	PMID:11809075	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:228133	1,2-dodecanediol	CHEBI	PMID:19820828|PMID:21435649|PMID:2245210|PMID:24831550|PMID:33967172	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:140779	1,3,6,8-tetraazatricyclo[4,4,1,13,8]dodecane	CHEBI	PMID:11672395|PMID:11772072|PMID:11772073|PMID:16833400|PMID:17909502	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:69532	1,6-dihydroxy-2-methyl-9,10-anthraquinone	CHEBI	PMID:13678245|PMID:15629252|PMID:18513778|PMID:20965744|PMID:21214480	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:70402	1-(2,3-dihydro-1H-pyrrol-1-yl)-2-methyldecane-1,3-dione	CHEBI	PMID:21053938	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:77796	1-(2,4-difluorophenyl)-6-fluoro-7-(3-methylpiperazin-1-yl)-4-oxo-1,4-dihydroquinoline-3-carboxylic acid	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:69704	1-(2-hydroxy-4-methoxyphenyl)-3-(4-hydroxy-3-methoxyphenyl)propane	CHEBI	PMID:21919533	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:143246	1-(hydroxymethyl)-5,5-dimethylhydantoin	CHEBI	PMID:22633837	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:43060	1-[(2-hydroxyethoxy)methyl]-6-(phenylsulfanyl)thymine	CHEBI	PMID:1683214|PMID:17191775|PMID:1992136	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:615	1-carbapenem-3-carboxylic acid	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:74880	1-dodecylguanidine	CHEBI	PMID:7623770	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:74889	1-dodecylguanidine acetate	CHEBI	PMID:13761521|PMID:1381663|PMID:17617418|PMID:21391507|PMID:23175430	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66042	1-hydroxycrisamicin A	CHEBI	PMID:9531992	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:75561	1-linoleoyl-sn-glycerol	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66700	1-methoxycanthinone	CHEBI	PMID:11141127|PMID:12590453|PMID:6619885	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:75568	1-monolinolein	CHEBI	PMID:14661857|PMID:18973338|PMID:3707358	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:31047	10-carboxy-13-deoxycarminomycin	CHEBI	PMID:1880908|PMID:3700249|PMID:7490224|PMID:8436560|PMID:9098063	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:77195	10-carboxy-13-deoxydaunorubicin	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:29706	10-deoxymethymycin	CHEBI	PMID:17049185|PMID:18548476|PMID:20695498	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:35045	10-undecenoic acid	CHEBI	PMID:19650106|PMID:20270055|PMID:22947450	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66472	10α-hydroperoxy-guaia-1,11-diene	CHEBI	PMID:15577255	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68380	11α-hydroxyasiatic acid	CHEBI	PMID:21288041	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66408	12-demethylmulticaulin	CHEBI	PMID:9428161	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66410	12-demethylmultiorthoquinone	CHEBI	PMID:9428161	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65747	12-deoxyphorbol-13-(3E,5E-decadienoate)	CHEBI	PMID:7623051	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66365	12-methyl-5-dehydroacetylhorminone	CHEBI	PMID:9428161	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66364	12-methyl-5-dehydrohorminone	CHEBI	PMID:9428161	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:28130	13,14-dihydro-Δ12-prostaglandin J2	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:31056	13-deoxycarminomycin	CHEBI	PMID:1577664|PMID:3700249|PMID:3861771|PMID:9098063	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:31057	13-deoxydaunorubicin	CHEBI	PMID:7328065|PMID:9098063|PMID:9864343	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:31059	13-dihydrodaunorubicin	CHEBI	PMID:9098063|PMID:9864343	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:76944	13-epi-manool	CHEBI	PMID:14558770|PMID:21290071|PMID:22129092	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66636	14-norpseurotin A	CHEBI	PMID:18505285|PMID:22474943	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65364	15-acetoxyorbiculin G	CHEBI	PMID:18471021	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66474	15α-hydroperoxy-guaia-1(10),11-diene	CHEBI	PMID:15577255	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65778	16β,17-dihydroxy-ent-kaurane-19-oic acid	CHEBI	PMID:8786370	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66587	17-dimethylaminolobohedleolide	CHEBI	PMID:10785433	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65935	19-(2-furyl)nonadeca-5,7-diynoic acid	CHEBI	PMID:16441071	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65845	1R,4S,6R-1,4-endoperoxy-bisabola-2,10-diene	CHEBI	PMID:10836741|PMID:17252501	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65844	1S,4R,6R-1,4-endoperoxy-bisabola-2,10-diene	CHEBI	PMID:10836741|PMID:17252501	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65774	1α-acetoxy-2α-hydroxy-6β,9β,15-tribenzoyloxy-β-dihydroagarofuran	CHEBI	PMID:17315960	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66473	1α-hydroperoxy-guaia-10(15),11-diene	CHEBI	PMID:15577255	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66671	1β-hydroxymaprounic acid 3-p-hydroxybenzoate	CHEBI	PMID:7515410	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:46764	1β-methylcarbapenem	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:67926	2''-acetylastragalin	CHEBI	PMID:21466157	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:67929	2''-acetylpaeonoside	CHEBI	PMID:21466157	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:67932	2''-acetylpetiolaroside	CHEBI	PMID:21466157	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65777	2',4'-dihydroxy-3'-(2-hydroxy benzyl)-6'-methoxy chalcone	CHEBI	PMID:16833018	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:70659	2',4'-dihydroxy-3'-methyl-6'-methoxychalcone	CHEBI	PMID:20886838	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:70658	2',4'-dihydroxy-6'-methoxy-3',5'-dimethylchalcone	CHEBI	PMID:20886838	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:28523	2',6'-dihydroxy-4'-methoxydihydrochalcone	CHEBI	PMID:17397884|PMID:21680165|PMID:22516933|PMID:8158163	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:67223	2'-deamino-2'-hydroxyneamine	CHEBI	PMID:21983602	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66048	2'-hydroxyneobavaisoflavanone	CHEBI	PMID:9170286	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:72769	2'-oxokanamycin	CHEBI	PMID:22374809	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66265	2,2',4'-trihydroxy-6'-methoxy-3',5'-dimethylchalcone	CHEBI	PMID:15679330	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:105887	2,2'-spirobi[3,6,7,8-tetrahydro-1H-cyclopenta[g]naphthalene]-5,5'-dione	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:78857	2,2,3,3-tetrahydroxy-2,3-dihydronaphthalene-1,4-dione	CHEBI	PMID:3016268|PMID:4932223	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:15712	2,3-dihydrobiochanin A	CHEBI	PMID:1477911|PMID:16462085|PMID:17442349|PMID:21345747|PMID:23030687	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:47696	2,4,6-tribromophenol	CHEBI	PMID:16134480|PMID:18460800|PMID:19701836|PMID:19931292|PMID:24263137	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:78688	2,4-diacetylphloroglucinol	ARO+CHEBI	PMID:37653049|PMID:15759041|PMID:15826166|PMID:18058176|PMID:22448105	MECHANISM_REVIEW: mechanism is absent; 8 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:140662	2,4-diacetylphloroglucinol(1−)	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:73908	2,4-diamino-6,7-diisopropylpteridine	CHEBI	PMID:11394182|PMID:13132906|PMID:1353821|PMID:3008635|PMID:6394970	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:155860	2,4-dihydroxy-3-methyl-6-(2-oxopropyl)benzaldehyde	CHEBI	PMID:22510154|PMID:23001671|PMID:25142695|PMID:28550524	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:34241	2,4-xylenol	CHEBI	PMID:18602751|PMID:18949436|PMID:18962311|PMID:19430139|PMID:20441950	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65779	2,5-dihydroxy-3-methanesulfinylbenzyl alcohol	CHEBI	PMID:18603789	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:89052	2,5-dimethylfuran	CHEBI	PMID:19167006|PMID:22284503|PMID:29697832|PMID:31679033|PMID:32181345	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:27864	2,6-dichloro-4-nitroaniline	CHEBI	PMID:1692105|PMID:2625222|PMID:8720094	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83370	2,6-dimethyl-4-tetradecylmorpholine	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83365	2,6-dimethyl-4-tridecylmorpholine	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83368	2,6-dimethyl-4-undecylmorpholine	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66373	2-(methyldithio)pyridine-N-oxide	CHEBI	PMID:19093848	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
