source_version	source_table	activity_group_id	drug_code	source_name	identifier	standard_inchi_key	mic_value	mic_qualifier	mic_units	row_count	isolate_count	site_count	source	method_1	method_2	method_3	method_cc	method_mic	phenotype	quality	platedesign	belongs_gpi	phenotype_quality	readingday	primary_method	phenotype_description	mic	log2mic	binary_phenotype
3.4.0	DST_MEASUREMENTS	dst_measurements:471f9fb5c7138a6a	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				690	690		NEJM2018	solid media	LJ	resistance ratio			S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:8745d14d02ae8a6f	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				13	13		PHE2019	liquid media	MGIT	MGIT960	WHO		R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:4678ebef41482467	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				185	185		PHE2019	liquid media	MGIT	MGIT960	WHO		S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:9607b0a88769bcb0	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				1	1		SEQTREAT2020	liquid media	MGIT	BACTEC460	1.0		R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:af360adc33ea2560	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				16	16		SEQTREAT2020	liquid media	MGIT	BACTEC460	1.0		S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:c6e8fc093c6e4689	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				36	36		SEQTREAT2020	liquid media	MGIT	MGIT960	1.0		R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:63daed4593727e05	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				164	164		SEQTREAT2020	liquid media	MGIT	MGIT960	1.0		S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:d16cc6155643fb76	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				401	401		SEQTREAT2020	liquid media	MGIT	MGIT960	1.0		U	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:6f3144fe01b0a72f	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				36	36		SEQTREAT2020	liquid media	MGIT	MGIT960	WHO		R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:069f386b33b13f84	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				353	353		SEQTREAT2020	liquid media	MGIT	MGIT960	WHO		S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:e731a580f3252031	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				367	367		SEQTREAT2020	liquid media	MGIT	MGIT960	WHO		U	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:1a35167cbbe6d3c4	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				165	165		SEQTREAT2020	liquid media	MGIT		WHO		R	MEDIUM
